date,VND,CNY,JPY,KRW,EUR,INR,GBP,HKD,AUD
2019-08-30,23208.5,7.156704,106.29504,1210.510384,0.908225,71.739904,0.822505,7.84385,1.484104
2019-08-31,23208.5,7.156704,106.29504,1210.510384,0.908225,71.739904,0.822505,7.84385,1.484104
2019-09-01,23208.5,7.156703,106.133026,1210.149749,0.90981,71.739903,0.822465,7.84255,1.486604
2019-09-02,23208.5,7.171984,106.196501,1213.770061,0.9119,71.9721,0.82878,7.84225,1.48984
2019-09-03,23208.5,7.179012,105.8635,1210.604962,0.911401,72.470279,0.827197,7.84415,1.478495
2019-09-04,23208.5,7.146102,106.330227,1203.690158,0.90622,71.965701,0.816496,7.84095,1.47105
2019-09-05,23208.5,7.148698,107.076499,1197.000282,0.906296,72.249702,0.811465,7.83795,1.468115
2019-09-06,23208.5,7.115704,106.91504,1192.780384,0.89827,71.680387,0.814265,7.83985,1.460404
2019-09-07,22985.85,7.115704,106.92504,1192.903792,0.89827,71.645504,0.81403,7.839604,1.46005
2019-09-08,22985.85,7.115698,106.948495,1192.619582,0.90742,71.679961,0.814199,7.84025,1.460635
2019-09-09,23208.5,7.122103,107.339501,1191.860312,0.90514,72.102506,0.81005,7.83927,1.456803
2019-09-10,23208.5,7.112705,107.605001,1190.499323,0.90498,71.869001,0.809503,7.84013,1.458135
2019-09-11,23208.5,7.116804,108.023501,1190.801611,0.90801,71.570105,0.81077,7.83815,1.454903
2019-09-12,23208.5,7.079397,108.178498,1181.450006,0.904502,71.29498,0.811115,7.82545,1.457303
2019-09-13,23208.5,7.079504,108.08504,1179.720384,0.89634,71.030704,0.799615,7.82065,1.454104
2019-09-14,23208.5,7.079504,108.08504,1179.720384,0.89634,71.030704,0.799615,7.82065,1.454104
2019-09-15,23208.5,7.079397,107.770077,1179.720185,0.902285,71.030698,0.800225,7.82435,1.4539
2019-09-16,23208.5,7.0674,108.166022,1184.289953,0.908797,71.759096,0.8047,7.81935,1.45715
2019-09-17,23208.5,7.091901,108.091979,1186.391881,0.90299,71.720299,0.799905,7.82315,1.45645
2019-09-18,23208.5,7.086021,108.429503,1190.550376,0.906702,71.5525,0.801935,7.82931,1.465125
2019-09-19,23208.5,7.0966,108.045499,1194.265029,0.905301,71.7275,0.798499,7.83073,1.472225
2019-09-20,23208.5,7.091604,107.55604,1194.130384,0.907855,71.197204,0.801895,7.83815,1.47735
2019-09-21,23208.5,7.091604,107.55604,1194.130384,0.907855,71.197204,0.801895,7.83815,1.47735
2019-09-22,23208.5,7.091599,107.656977,1194.130344,0.90755,71.201598,0.801902,7.84054,1.47742
2019-09-23,23208.5,7.118596,107.618988,1194.010072,0.90964,70.799596,0.804265,7.83885,1.475994
2019-09-24,23208.5,7.116504,107.167967,1194.940418,0.907896,71.294998,0.801012,7.84085,1.4709
2019-09-25,23208.5,7.131802,107.696501,1198.8901,0.913035,71.319894,0.809135,7.83935,1.48035
2019-09-26,23208.5,7.132603,107.761028,1199.504963,0.91555,71.255013,0.811032,7.83855,1.48105
2019-09-27,23208.5,7.122804,107.960385,1202.960384,0.91399,70.65504,0.81365,7.84035,1.47825
2019-09-28,23200.7,7.122804,107.93504,1203.00035,0.91399,70.508504,0.81377,7.840204,1.47865
2019-09-29,23200.7,7.122801,107.948988,1202.909723,0.91388,70.508695,0.8135,7.840875,1.479499
2019-09-30,23208.5,7.148501,108.074048,1198.124987,0.917495,70.932497,0.813735,7.83857,1.48125
2019-10-01,23130.7,7.148399,107.741968,1202.690168,0.914535,71.110006,0.81357,7.84248,1.490795
2019-10-02,23120.95,7.148601,107.167996,1204.570156,0.912296,71.151598,0.812775,7.84305,1.490602
2019-10-03,23208.5,7.148498,106.831499,1201.080238,0.91117,71.029703,0.810275,7.84225,1.482585
2019-10-04,23208.5,7.148504,106.92704,1192.250384,0.91075,70.82504,0.810804,7.83935,1.476904
2019-10-05,23219.5,7.148404,106.94504,1192.303792,0.91075,70.825504,0.810804,7.839704,1.476904
2019-10-06,23219.5,7.148404,106.7675,1192.330312,0.910402,70.824975,0.810785,7.84205,1.478502
2019-10-07,23208.5,7.148402,107.255028,1196.759697,0.911435,71.387497,0.81383,7.84295,1.485405
2019-10-08,23208.5,7.144498,106.964502,1199.370301,0.912435,71.220136,0.818395,7.84465,1.486351
2019-10-09,23208.5,7.132398,107.182011,1197.780102,0.910297,71.419758,0.818898,7.84515,1.488699
2019-10-10,23208.5,7.116501,107.885003,1189.810099,0.90821,70.989805,0.80434,7.84258,1.478665
2019-10-11,23208.5,7.088204,108.37804,1183.485039,0.90621,71.050387,0.79051,7.843715,1.47215
2019-10-12,23208.5,7.088204,108.37804,1183.485039,0.906208,71.050387,0.790514,7.843715,1.47215
2019-10-13,23205.256,7.088203,108.464498,1183.489848,0.906742,70.924005,0.792519,7.84345,1.471455
2019-10-14,23208.5,7.067596,108.389577,1183.903721,0.906897,71.462498,0.792981,7.845045,1.475982
2019-10-15,23208.5,7.081802,108.819026,1184.054951,0.90626,71.790468,0.783715,7.84545,1.48088
2019-10-16,23208.5,7.093697,108.68202,1185.75498,0.90298,71.630134,0.779895,7.84505,1.480155
2019-10-17,23208.5,7.077402,108.585997,1178.269712,0.898898,71.432497,0.777182,7.84425,1.465307
2019-10-18,23208.5,7.081704,108.40704,1178.895039,0.895656,71.090504,0.770119,7.84313,1.458896
2019-10-19,23208.5,7.081704,108.40704,1178.895039,0.895656,71.090504,0.770119,7.84313,1.458896
2019-10-20,23208.5,7.081704,108.412971,1179.079392,0.89643,71.040265,0.77522,7.84295,1.460435
2019-10-21,23208.5,7.076304,108.605499,1171.698462,0.896765,71.114964,0.77096,7.84255,1.45567
2019-10-22,23208.5,7.077202,108.487022,1172.26004,0.89856,71.084941,0.776165,7.842399,1.457525
2019-10-23,23208.5,7.065601,108.646499,1169.824993,0.89831,70.724998,0.773899,7.84155,1.459865
2019-10-24,23208.5,7.069099,108.610994,1174.37499,0.900609,71.209838,0.778898,7.83855,1.467203
2019-10-25,23208.5,7.065704,108.66504,1171.820384,0.902486,70.840387,0.779606,7.83825,1.465804
2019-10-26,23208.5,7.065704,108.66504,1171.820384,0.902486,70.840387,0.779606,7.83825,1.465804
2019-10-27,23208.5,7.065694,108.737497,1171.820341,0.902215,70.840228,0.779404,7.83735,1.465846
2019-10-28,23208.5,7.0679,108.96901,1167.759628,0.901007,70.744988,0.77781,7.83905,1.462127
2019-10-29,23208.5,7.065902,108.877503,1166.750232,0.899899,70.894598,0.777304,7.83973,1.458675
2019-10-30,23208.5,7.055394,108.792502,1164.699267,0.896697,71.042502,0.77513,7.83957,1.449795
2019-10-31,23208.5,7.039199,108.000997,1169.5502,0.896321,70.980059,0.772855,7.83695,1.450845
2019-11-01,23208.5,7.037404,108.20504,1164.680384,0.893455,70.70504,0.772678,7.836604,1.447404
2019-11-02,23208.5,7.037404,108.18504,1164.703792,0.895456,70.522104,0.773037,7.83625,1.447404
2019-11-03,23208.5,7.037403,108.223497,1164.797584,0.89556,70.5221,0.772975,7.83725,1.445923
2019-11-04,23208.5,7.030403,108.703976,1162.810238,0.898625,71.024974,0.775798,7.83685,1.45151
2019-11-05,23208.5,7.009802,109.150983,1156.198106,0.90303,70.9175,0.77639,7.83308,1.4514
2019-11-06,23208.5,6.998196,108.915497,1161.080235,0.90334,71.010478,0.777897,7.82672,1.454112
2019-11-07,23208.5,6.9784,109.279046,1154.770276,0.904789,71.59516,0.780065,7.82585,1.449475
2019-11-08,23208.5,6.996041,109.25304,1158.760384,0.907528,71.37704,0.782779,7.827504,1.458045
2019-11-09,23208.5,6.996041,109.25304,1158.760384,0.907528,71.37704,0.782779,7.827504,1.458045
2019-11-10,23208.5,6.996003,109.230501,1158.759993,0.90727,71.376964,0.781545,7.82885,1.458225
2019-11-11,23208.5,7.0106,109.045498,1164.878349,0.906197,71.573499,0.7778,7.82595,1.459652
2019-11-12,23208.5,7.007804,108.995006,1165.95021,0.908101,71.790557,0.778115,7.82895,1.461561
2019-11-13,23208.5,7.023602,108.804996,1170.860104,0.908198,72.151504,0.77802,7.82835,1.462149
2019-11-14,23208.5,7.020801,108.49596,1168.520003,0.90744,71.965803,0.77633,7.82815,1.473205
2019-11-15,23208.5,7.008404,108.76904,1163.630384,0.904773,71.63504,0.774984,7.826735,1.468186
2019-11-16,23164.695,7.008404,108.76904,1163.630384,0.904871,71.69804,0.774743,7.827185,1.466491
2019-11-17,23164.695,7.008401,108.7025,1163.629788,0.904642,71.697965,0.773995,7.82683,1.467225
2019-11-18,23208.5,7.026007,108.671994,1166.690124,0.903185,71.945103,0.77226,7.82792,1.469545
2019-11-19,23208.5,7.0278,108.449499,1167.819853,0.902649,71.860987,0.773473,7.82755,1.465277
2019-11-20,23208.5,7.035991,108.483993,1170.259835,0.90265,71.778203,0.773645,7.82645,1.471237
2019-11-21,23208.5,7.029198,108.586979,1176.23014,0.903705,71.750499,0.774103,7.82045,1.472955
2019-11-22,23208.5,7.039204,108.641504,1180.750384,0.907441,71.792604,0.77912,7.825585,1.474198
2019-11-23,23208.5,7.039204,108.641504,1180.750384,0.907334,71.792604,0.77912,7.825585,1.474198
2019-11-24,23208.5,7.039299,108.735019,1180.490272,0.907265,71.792595,0.778098,7.82545,1.472395
2019-11-25,23208.5,7.0365,108.994503,1173.410418,0.908098,71.689498,0.775403,7.82584,1.47581
2019-11-26,23208.5,7.033495,109.099502,1172.724986,0.907265,71.438397,0.777585,7.82875,1.473405
2019-11-27,23208.5,7.029002,109.369503,1176.359796,0.90872,71.238096,0.773496,7.828125,1.477771
2019-11-28,23208.5,7.035395,109.517497,1178.009872,0.90816,71.557402,0.77447,7.82735,1.47776
2019-11-29,23208.5,7.032604,109.484504,1181.703792,0.907573,71.75404,0.773695,7.82827,1.478481
2019-11-30,23134.555,7.032604,109.48204,1181.703792,0.907593,71.75404,0.773545,7.828155,1.478197
2019-12-01,23134.555,7.032604,109.535498,1181.695747,0.907555,71.753997,0.774455,7.82863,1.478315
2019-12-02,23208.5,7.039302,109.025498,1184.789811,0.902795,71.634991,0.772835,7.82855,1.46672
2019-12-03,23208.5,7.061197,108.657962,1188.754951,0.9023,71.980181,0.769395,7.82995,1.460184
2019-12-04,23172.5,7.049899,108.836505,1190.45986,0.90231,71.4901,0.7628,7.82905,1.459993
2019-12-05,23172.5,7.044798,108.740502,1188.104988,0.90049,71.394985,0.76001,7.82895,1.463915
2019-12-06,23172.5,7.035304,108.58104,1186.210384,0.904159,71.29704,0.761267,7.830055,1.461262
2019-12-07,23172.5,7.035304,108.58104,1186.210384,0.904261,71.29704,0.761035,7.830055,1.461262
2019-12-08,23172.5,7.035304,108.630501,1186.209842,0.904285,71.296991,0.761099,7.82959,1.463065
2019-12-09,23172.5,7.039301,108.585499,1189.67982,0.9038,70.970198,0.76074,7.82866,1.464987
2019-12-10,23172.5,7.034297,108.766973,1190.070275,0.90152,71.019534,0.76158,7.82695,1.468192
2019-12-11,23172.5,7.0388,108.554,1188.930073,0.898201,70.739299,0.757597,7.808945,1.455698
2019-12-12,23172.5,7.020499,109.415976,1170.590254,0.893992,70.569899,0.742203,7.80575,1.443802
2019-12-13,23172.5,6.972904,109.331504,1174.650384,0.89924,70.689504,0.750063,7.79845,1.454208
2019-12-14,23172.5,6.972904,109.331504,1174.650384,0.899281,70.689504,0.750469,7.79845,1.454208
2019-12-15,23172.5,6.972897,109.4035,1174.650325,0.89895,70.6895,0.74891,7.79928,1.45478
2019-12-16,23172.5,6.982602,109.586024,1168.460291,0.89794,70.91475,0.753495,7.79331,1.45488
2019-12-17,23172.5,6.997199,109.5195,1162.904979,0.896846,71.225029,0.762105,7.78725,1.459497
2019-12-18,23172.5,7.005005,109.556002,1165.359814,0.89965,70.999901,0.764195,7.78835,1.458928
2019-12-19,23172.5,7.010399,109.382976,1162.060399,0.899023,71.231697,0.768301,7.79465,1.451168
2019-12-20,23172.5,7.006704,109.44904,1159.390384,0.902685,71.12804,0.769201,7.79591,1.449276
2019-12-21,23172.5,7.006704,109.44904,1159.390384,0.902527,71.12804,0.768965,7.79591,1.449276
2019-12-22,23172.5,7.006703,109.499497,1159.389888,0.90257,71.128,0.768985,7.797815,1.448467
2019-12-23,23172.5,7.012798,109.384999,1162.570486,0.901596,71.220699,0.772596,7.787032,1.444054
2019-12-24,23172.5,7.007401,109.387987,1163.230171,0.901898,71.469981,0.773201,7.78835,1.444901
2019-12-25,23172.5,6.989301,109.373941,1160.749925,0.90131,71.55023,0.770898,7.78885,1.444295
2019-12-26,23172.5,6.997302,109.545011,1162.192558,0.90084,71.300802,0.769201,7.78815,1.439797
2019-12-27,23172.5,6.995804,109.477504,1160.780384,0.895037,71.427504,0.764234,7.787775,1.432255
2019-12-28,23172.5,6.995804,109.477504,1160.780384,0.894879,71.427504,0.764526,7.787775,1.432255
2019-12-29,23172.5,6.995804,109.431502,1160.780306,0.89431,71.427498,0.763865,7.787675,1.43212
2019-12-30,23172.5,6.986804,108.877994,1157.350202,0.892698,71.321998,0.76264,7.788349,1.428347
2019-12-31,23172.5,6.9633,108.685996,1154.750136,0.891273,71.300979,0.754098,7.78855,1.425517
2020-01-01,23172.5,6.9632,108.71802,1154.970176,0.891401,71.1315,0.754802,7.79275,1.42469
2020-01-02,23172.5,6.964402,108.545496,1157.274963,0.895185,71.425001,0.760399,7.78855,1.431802
2020-01-03,23172.5,6.965504,108.08504,1165.860384,0.896057,71.76104,0.764497,7.779265,1.438963
2020-01-04,23172.5,6.965504,108.08504,1165.860384,0.896098,71.76104,0.764088,7.779265,1.438963
2020-01-05,23172.5,6.965499,107.967983,1165.860474,0.89593,71.761023,0.764575,7.78175,1.440125
2020-01-06,23172.5,6.975974,108.408504,1167.514972,0.893136,71.796955,0.759402,7.77065,1.441555
2020-01-07,23172.5,6.945399,108.020974,1167.459986,0.896525,72.195027,0.76261,7.77755,1.457694
2020-01-08,23172.5,6.946204,109.0335,1161.540089,0.899865,71.446898,0.763102,7.776302,1.454852
2020-01-09,23172.5,6.952698,109.510499,1158.80965,0.900197,71.19615,0.765198,7.76683,1.459255
2020-01-10,23172.5,6.919704,109.460504,1158.930384,0.899304,70.99104,0.765462,7.76655,1.449202
2020-01-11,23121.403,6.919704,109.486504,1158.930384,0.899281,70.960504,0.765433,7.766304,1.448856
2020-01-12,23121.403,6.919298,109.567047,1158.930104,0.89958,70.960501,0.766615,7.76743,1.449223
2020-01-13,23172.5,6.893698,109.994987,1154.940189,0.89804,70.728899,0.76997,7.77175,1.449569
2020-01-14,23172.5,6.901298,109.858494,1158.150287,0.898604,70.855104,0.767931,7.777025,1.450203
2020-01-15,23172.5,6.8908,109.885498,1158.780122,0.89666,70.723992,0.766898,7.77175,1.447735
2020-01-16,23172.5,6.879098,110.18498,1159.769781,0.897902,70.955602,0.764702,7.77185,1.449486
2020-01-17,23172.5,6.859704,110.13404,1161.460384,0.901665,71.043704,0.768758,7.76745,1.454821
2020-01-18,23172.5,6.859704,110.13404,1161.460384,0.901648,71.043704,0.768315,7.76745,1.454821
2020-01-19,23172.5,6.859697,110.189791,1161.460107,0.90137,71.043697,0.768835,7.76851,1.453195
2020-01-20,23172.5,6.866898,110.177497,1158.569719,0.901185,71.038501,0.76903,7.76945,1.454325
2020-01-21,23172.5,6.905902,109.912969,1169.740007,0.90211,71.180268,0.766505,7.77045,1.4606
2020-01-22,23172.5,6.906697,109.733038,1164.729759,0.901225,71.109599,0.760815,7.77115,1.461425
2020-01-23,23172.5,6.936697,109.555998,1168.598647,0.90458,71.331039,0.762298,7.77255,1.462105
2020-01-24,23172.5,6.936704,109.283504,1170.240384,0.90703,71.325504,0.764865,7.77228,1.465212
2020-01-25,23172.5,6.936704,109.283504,1170.240384,0.906997,71.325504,0.764868,7.77228,1.465212
2020-01-26,23172.5,6.936703,108.806503,1170.240233,0.907035,71.325503,0.765615,7.77471,1.470255
2020-01-27,23172.5,6.936696,108.925003,1176.855001,0.907495,71.450003,0.76573,7.77735,1.478973
2020-01-28,23172.5,6.936698,109.135504,1175.379741,0.90726,71.240405,0.76782,7.77608,1.478445
2020-01-29,23172.5,6.936701,108.9915,1179.079848,0.907899,71.310037,0.767965,7.773385,1.481201
2020-01-30,23183.5,6.936699,108.880987,1188.119476,0.90672,71.684979,0.7641,7.76775,1.490901
2020-01-31,23183.5,6.936704,108.33504,1195.970384,0.901299,71.49904,0.75749,7.76626,1.493875
2020-02-01,23183.5,6.936704,108.33504,1195.970384,0.901364,71.49904,0.757312,7.76626,1.493875
2020-02-02,23183.5,6.936703,108.375498,1195.969882,0.90176,71.498975,0.75866,7.76607,1.49404
2020-02-03,23183.5,7.021598,108.614503,1190.359984,0.90395,71.324095,0.769425,7.76625,1.494712
2020-02-04,23238.5,6.998496,109.449503,1183.480217,0.905398,71.109427,0.767396,7.76665,1.48558
2020-02-05,23238.5,6.973802,109.816503,1184.459886,0.909097,71.189944,0.769505,7.76365,1.481141
2020-02-06,23238.5,6.970797,109.9705,1186.250096,0.910701,71.499323,0.77341,7.76372,1.485443
2020-02-07,23238.5,7.001604,109.729504,1192.390384,0.913618,71.51604,0.775976,7.76445,1.498576
2020-02-08,23238.5,7.001604,109.729504,1192.390384,0.913551,71.51604,0.775645,7.76445,1.498576
2020-02-09,23238.5,7.001601,109.648503,1192.389787,0.913335,71.516004,0.775775,7.76605,1.49881
2020-02-10,23238.5,6.984497,109.771024,1187.629979,0.916498,71.300497,0.7742,7.76645,1.494802
2020-02-11,23238.5,6.965898,109.847498,1181.720563,0.915835,71.285298,0.77185,7.76545,1.488317
2020-02-12,23238.5,6.971964,109.849501,1178.959681,0.919495,71.306196,0.77179,7.76915,1.489669
2020-02-13,23238.5,6.977394,109.762977,1184.470098,0.922201,71.278499,0.766545,7.767035,1.488095
2020-02-14,23238.5,6.987104,109.791504,1183.480384,0.923289,71.526904,0.766489,7.76725,1.489203
2020-02-15,23238.5,6.987104,109.791504,1183.480384,0.923289,71.526904,0.766454,7.76725,1.489203
2020-02-16,23238.5,6.9871,109.794984,1183.480327,0.92239,71.526897,0.766185,7.767889,1.48686
2020-02-17,23238.5,6.980401,109.83501,1184.810226,0.922698,71.359199,0.768801,7.76805,1.490313
2020-02-18,23236.5,6.997201,109.924002,1190.930107,0.926365,71.584963,0.7692,7.76885,1.493875
2020-02-19,23236.5,6.998302,111.215018,1192.37015,0.925069,71.837499,0.773603,7.773085,1.496558
2020-02-20,23236.5,7.023398,111.956503,1204.698055,0.926977,72.119574,0.776299,7.78095,1.512047
2020-02-21,23236.5,7.027204,111.580385,1207.070384,0.92191,71.887504,0.771546,7.78758,1.510578
2020-02-22,23236.5,7.027204,111.580385,1207.070384,0.92191,71.887504,0.771903,7.78758,1.510578
2020-02-23,23236.5,7.027203,111.561498,1207.070114,0.92263,71.887498,0.77206,7.79199,1.513661
2020-02-24,23236.5,7.029403,110.859499,1218.649737,0.921748,72.049202,0.773698,7.79296,1.51248
2020-02-25,23236.5,7.037401,110.290499,1215.549959,0.919075,71.880429,0.76907,7.79015,1.514016
2020-02-26,23241.5,7.040797,110.365503,1212.360028,0.918675,71.6734,0.77483,7.79297,1.52761
2020-02-27,23241.5,7.004499,109.664982,1212.310159,0.90935,71.989605,0.775895,7.79485,1.519803
2020-02-28,23235.5,6.991904,108.120385,1200.315039,0.906833,72.17504,0.780186,7.796504,1.53219
2020-02-29,23235.5,6.991904,108.120385,1200.315039,0.906799,72.17504,0.77994,7.796504,1.53219
2020-03-01,23235.5,6.991902,107.700498,1200.314965,0.904905,72.175011,0.780865,7.794055,1.534715
2020-03-02,23235.5,7.000802,108.491005,1189.279852,0.897371,72.834989,0.783305,7.78115,1.527406
2020-03-03,23235.5,6.962002,107.041965,1186.714981,0.894598,73.425497,0.780025,7.77035,1.51933
2020-03-04,23205.5,6.966398,107.682001,1184.679701,0.897785,74.052503,0.776802,7.772005,1.509058
2020-03-05,23205.5,6.936951,106.252502,1188.469851,0.89099,73.873596,0.772198,7.77128,1.511802
2020-03-06,23205.5,6.932041,105.303504,1188.803792,0.886038,73.99704,0.76638,7.772775,1.505604
2020-03-07,23205.5,6.931904,105.31504,1188.803792,0.886014,74.005304,0.766342,7.77285,1.503704
2020-03-08,23205.5,6.932101,103.946018,1188.697505,0.87831,74.005306,0.763498,7.76955,1.512155
2020-03-09,23205.5,6.946599,103.121995,1200.959817,0.877385,74.433504,0.7649,7.771385,1.515691
2020-03-10,23205.5,6.956601,105.027502,1184.999941,0.883669,74.227497,0.774675,7.76845,1.538793
2020-03-11,23205.5,6.960602,104.556984,1191.389978,0.88802,74.784997,0.78018,7.76875,1.543508
2020-03-12,23205.5,7.029601,104.613025,1210.970188,0.89416,75.350003,0.795695,7.77685,1.59394
2020-03-13,23205.5,7.008204,107.93504,1211.803792,0.897545,73.95904,0.81504,7.77635,1.617077
2020-03-14,23205.5,7.008204,107.93504,1211.803792,0.897304,73.95904,0.814996,7.77635,1.617077
2020-03-15,23205.5,7.008199,106.699502,1211.802388,0.896585,73.959023,0.806565,7.76417,1.619125
2020-03-16,23205.5,6.993697,106.179502,1233.039732,0.896024,75.164967,0.81528,7.76595,1.6397
2020-03-17,23245.5,7.007205,107.380498,1238.98979,0.90789,74.024901,0.825035,7.76235,1.669115
2020-03-18,23245.5,7.047401,108.366012,1256.349962,0.91234,74.9825,0.86028,7.764265,1.721333
2020-03-19,23245.5,7.108695,111.297994,1257.880336,0.938435,75.160199,0.87017,7.762225,1.741902
2020-03-20,23245.5,7.095804,110.96604,1254.950384,0.929152,75.622604,0.858443,7.76185,1.726204
2020-03-21,23245.5,7.095804,110.96604,1254.950384,0.929066,75.622604,0.858369,7.76185,1.726204
2020-03-22,23245.5,7.095802,110.473008,1254.950136,0.935159,75.622601,0.860495,7.759215,1.73863
2020-03-23,23245.5,7.092301,110.832971,1264.395004,0.929015,76.570974,0.86254,7.75625,1.701867
2020-03-24,23245.5,7.063099,111.123021,1230.549639,0.92574,77.329706,0.848125,7.75301,1.673542
2020-03-25,23245.5,7.114505,110.879043,1231.08496,0.91835,75.845985,0.84389,7.75285,1.692749
2020-03-26,23245.5,7.074099,109.112503,1213.190003,0.90516,74.7261,0.819785,7.752525,1.645034
2020-03-27,23245.5,7.096404,107.91504,1212.740384,0.895504,74.87604,0.802762,7.75615,1.622041
2020-03-28,23245.5,7.096404,107.91504,1212.740384,0.895375,74.87604,0.80289,7.75615,1.622041
2020-03-29,23369.887,7.096398,107.417025,1212.63016,0.89781,75.472497,0.803119,7.75125,1.618325
2020-03-30,23632.5,7.100302,108.043501,1222.824975,0.90665,75.410233,0.808401,7.75425,1.621205
2020-03-31,23632.5,7.082401,107.513015,1217.659512,0.906935,75.334973,0.805983,7.752011,1.629514
2020-04-01,23632.5,7.1003,107.261959,1235.805028,0.91299,77.605036,0.807699,7.75215,1.64181
2020-04-02,23632.5,7.084203,108.004008,1227.850261,0.921945,77.195039,0.80687,7.751925,1.64948
2020-04-03,23632.5,7.092304,108.42904,1236.805039,0.925555,76.41904,0.814996,7.752304,1.667223
2020-04-04,23632.5,7.092304,108.42904,1236.805039,0.925498,76.41904,0.814996,7.752304,1.667223
2020-04-05,23632.5,7.092297,108.697998,1236.798158,0.925375,76.240078,0.818445,7.75295,1.668349
2020-04-06,23632.5,7.092297,109.1165,1224.099846,0.925799,75.9749,0.817055,7.75175,1.634668
2020-04-07,23632.5,7.045898,108.658503,1215.31498,0.91789,76.724984,0.81054,7.752285,1.625474
2020-04-08,23632.5,7.065995,108.923498,1215.749919,0.920705,75.968964,0.80697,7.75186,1.60395
2020-04-09,23632.5,7.0432,108.565989,1210.510232,0.915265,76.690066,0.802976,7.75305,1.579305
2020-04-10,23632.5,7.036104,108.363504,1212.140384,0.914369,76.176504,0.803406,7.752704,1.57484
2020-04-11,23632.5,7.036104,108.363504,1212.140384,0.914453,76.176504,0.803406,7.752704,1.57484
2020-04-12,23632.5,7.036097,108.342043,1212.040263,0.91474,76.176498,0.802585,7.75195,1.57864
2020-04-13,23632.5,7.052596,107.624053,1214.837754,0.915701,76.94027,0.798525,7.75265,1.56245
2020-04-14,23450.5,7.049301,107.105497,1212.480144,0.91035,75.966001,0.792055,7.75165,1.554207
2020-04-15,23442.5,7.067602,107.614005,1223.550458,0.917027,77.222502,0.798715,7.75135,1.585102
2020-04-16,23442.5,7.079797,107.946503,1227.640125,0.92099,77.579626,0.80086,7.75106,1.57271
2020-04-17,23442.5,7.073204,107.57504,1216.260384,0.91954,76.503823,0.803866,7.75085,1.571092
2020-04-18,23340.69,7.073204,107.56504,1216.260384,0.91954,76.50104,0.799392,7.75085,1.571092
2020-04-19,23340.69,7.073197,107.675004,1216.260154,0.92026,76.570274,0.800898,7.750996,1.57739
2020-04-20,23442.5,7.073498,107.671498,1220.649994,0.920425,76.592898,0.803695,7.75065,1.575759
2020-04-21,23442.5,7.071802,107.725018,1231.849953,0.92117,76.969897,0.813198,7.75012,1.58932
2020-04-22,23442.5,7.084103,107.817969,1232.379792,0.925303,76.41001,0.81152,7.750265,1.588058
2020-04-23,23442.5,7.066698,107.668009,1233.449996,0.928096,76.432503,0.809635,7.75085,1.568209
2020-04-24,23442.5,7.081904,107.46504,1230.603792,0.923788,76.31804,0.808734,7.751135,1.564358
2020-04-25,23442.5,7.081804,107.473504,1230.620384,0.924039,76.30204,0.808734,7.75075,1.565704
2020-04-26,23442.5,7.081902,107.498498,1230.501099,0.924102,76.281503,0.80868,7.75075,1.563297
2020-04-27,23442.5,7.086399,107.287976,1221.869863,0.924034,76.186802,0.80504,7.75072,1.55072
2020-04-28,23445.5,7.079602,106.74597,1221.393572,0.92298,76.507497,0.80419,7.75055,1.537846
2020-04-29,23445.5,7.076901,106.614498,1211.090063,0.919385,75.268501,0.801875,7.750175,1.525655
2020-04-30,23445.5,7.062299,107.286503,1213.960332,0.91366,75.735017,0.794865,7.752065,1.539563
2020-05-01,23445.5,7.062404,106.930385,1224.930384,0.901429,75.85904,0.799872,7.76275,1.557604
2020-05-02,23445.5,7.062504,106.930385,1224.930384,0.901348,75.83104,0.799872,7.76285,1.557604
2020-05-03,23445.5,7.062499,106.743996,1224.77967,0.912475,75.600976,0.802995,7.752381,1.568265
2020-05-04,23445.5,7.062496,106.698503,1223.449933,0.91712,76.009933,0.803535,7.75335,1.556235
2020-05-05,23445.5,7.062495,106.452502,1222.050015,0.92266,76.185004,0.803639,7.753205,1.554243
2020-05-06,23445.5,7.104699,106.201004,1229.530044,0.926085,76.22505,0.811405,7.75225,1.56495
2020-05-07,23445.5,7.084901,106.363977,1219.629981,0.92278,76.109938,0.80806,7.75105,1.537705
2020-05-08,23400.5,7.074104,106.67604,1219.803792,0.911536,75.47604,0.806104,7.76685,1.530402
2020-05-09,23400.5,7.074204,106.67604,1219.803792,0.911536,75.50404,0.806062,7.76695,1.530402
2020-05-10,23400.5,7.074101,106.923975,1219.701607,0.922585,75.534968,0.805365,7.75132,1.529845
2020-05-11,23400.5,7.099013,107.571031,1223.399167,0.925155,76.347501,0.810897,7.750535,1.542296
2020-05-12,23335.5,7.083103,107.143502,1226.65004,0.92197,75.710079,0.816094,7.75075,1.549151
2020-05-13,23335.5,7.092398,106.934015,1227.549717,0.924103,75.4362,0.816935,7.75105,1.5494
2020-05-14,23335.5,7.0958,107.368505,1227.460196,0.92536,75.495027,0.817499,7.751225,1.545502
2020-05-15,23335.5,7.102204,107.089504,1233.190384,0.924078,75.87704,0.826037,7.75104,1.558919
2020-05-16,23335.5,7.102204,107.089504,1233.190384,0.924078,75.87704,0.826194,7.75104,1.558919
2020-05-17,23335.5,7.102196,107.211502,1233.090011,0.924298,75.829815,0.82747,7.75095,1.55634
2020-05-18,23335.5,7.109603,107.381495,1225.267659,0.916196,75.610098,0.81971,7.75135,1.532802
